category,size,Frequency
C7~32438,1,3
C7~32431,1,14
C7~32425,1,23
C7~32435,1,2
C7~32390,1,1
C7~32456,1,19
C6~16142,1,5
C7~32412,1,1
C7~32450,1,2
C7~32418,1,1
C7~32389,1,2
C7~32410,1,2
C7~32411,1,1
C7~32392,1,3
C7~32451,1,1
C7~32387,1,3
C7~32391,1,6
C7~32145,1,13
C6~16009,1,5
C7~32121,1,2
C7~32149,1,1
C7~32155,1,22
C6~16012,1,6
C7~32135,1,2
C7~32146,1,10
C7~32144,1,3
C7~32123,1,2
C7~32140,1,5
C6~16010,1,26
C7~32126,1,20
C7~32151,1,17
C7~32099,1,21
C5~5166,1,7
C6~16001,1,7
C7~32095,1,7
C7~32100,1,16
C7~32112,1,12
C6~16005,1,6
C7~32107,1,5
C4~907,1,7
C5~5198,1,7
C6~16147,1,7
C7~32457,1,7
C4~908,1,21
C5~5199,1,21
C6~16148,1,21
C7~32458,1,21
C6~15758,1,97
C7~31659,1,97
C6~15733,1,108
C7~31627,1,108
C7~31652,1,20
C6~15760,1,121
C7~31661,1,121
C6~15759,1,40
C7~31660,1,40
C6~15749,1,30
C7~31643,1,30
C6~15742,1,195
C7~31636,1,195
C6~15755,1,11
C7~31656,1,11
C7~31650,1,42
C6~15741,1,338
C7~31635,1,338
C6~15761,1,24
C7~31662,1,24
C6~15747,1,99
C7~31641,1,99
C6~15752,1,295
C7~31646,1,295
C6~15746,1,36
C7~31640,1,36
C6~15762,1,35
C7~31663,1,35
C6~15748,1,20
C7~31642,1,20
C6~15744,1,38
C7~31638,1,38
C7~31617,1,225
C6~15737,1,42
C7~31631,1,42
C6~15736,1,11
C7~31630,1,11
C6~15743,1,28
C7~31637,1,28
C6~15756,1,10
C7~31657,1,10
C7~31651,1,11
C4~911,1,1292
C5~5212,1,1292
C6~16190,1,1292
C7~32500,1,1292
C1~9,1,56823
C2~23,1,56823
C3~82,1,56685
C4~913,1,3072
C5~5227,1,717
C6~16278,1,225
C7~32606,1,225
C5~5216,1,442
C6~16202,1,216
C7~32512,1,216
C5~5218,1,295
C6~16217,1,113
C7~32527,1,113
C5~5215,1,142
C6~16196,1,66
C7~32506,1,66
C4~925,1,598
C5~5330,1,50
C6~16579,1,50
C7~33318,1,50
C5~5328,1,192
C6~16573,1,83
C7~33312,1,83
C6~16276,1,144
C7~32604,1,144
C5~5217,1,54
C6~16212,1,23
C7~32522,1,23
C6~16574,1,108
C7~33313,1,108
C6~16218,1,78
C7~32528,1,78
C5~5219,1,472
C6~16223,1,204
C7~32533,1,204
C5~5223,1,160
C6~16249,1,96
C7~32577,1,96
C4~916,1,3718
C5~5244,1,1246
C6~16341,1,484
C7~32679,1,153
C6~16342,1,379
C7~32682,1,107
C6~16280,1,36
C7~32608,1,36
C6~16222,1,167
C7~32532,1,167
C5~5220,1,89
C6~16229,1,17
C7~32539,1,17
C6~16247,1,10
C7~32575,1,10
C6~16203,1,39
C7~32513,1,39
C5~5224,1,148
C6~16256,1,9
C7~32584,1,9
C6~16255,1,91
C7~32583,1,91
C6~16253,1,42
C7~32581,1,42
C5~5222,1,67
C6~16244,1,34
C7~32572,1,9
C4~922,1,5279
C5~5304,1,2437
C6~16539,1,2437
C7~33274,1,2437
C6~16204,1,22
C7~32514,1,22
C6~16250,1,16
C7~32578,1,16
C5~5249,1,310
C6~16369,1,150
C7~32756,1,124
C6~16195,1,23
C7~32505,1,23
C6~16277,1,192
C7~32605,1,192
C6~16216,1,72
C7~32526,1,72
C6~16248,1,25
C7~32576,1,25
C5~5221,1,236
C6~16240,1,14
C7~32550,1,14
C5~5226,1,228
C6~16268,1,19
C7~32596,1,19
C6~16201,1,38
C7~32511,1,38
C6~16279,1,80
C7~32607,1,80
C6~16230,1,13
C7~32540,1,13
C6~16236,1,61
C7~32546,1,61
C6~16238,1,76
C7~32548,1,76
C7~32680,1,99
C5~5250,1,57
C6~16375,1,7
C7~32773,1,5
C6~16205,1,13
C7~32515,1,13
C6~16198,1,11
C7~32508,1,11
C6~16239,1,36
C7~32549,1,36
C6~16237,1,39
C7~32547,1,39
C6~16269,1,88
C7~32597,1,88
C5~5246,1,546
C6~16352,1,67
C7~32706,1,22
C6~16231,1,49
C7~32541,1,49
C6~16197,1,32
C7~32507,1,32
C7~32569,1,3
C5~5329,1,24
C6~16577,1,9
C7~33316,1,9
C6~16271,1,45
C7~32599,1,45
C6~16232,1,9
C7~32542,1,9
C6~16199,1,6
C7~32509,1,6
C6~16242,1,23
C7~32557,1,16
C6~16235,1,10
C7~32545,1,10
C6~16281,1,10
C7~32609,1,10
C6~16267,1,35
C7~32595,1,35
C7~32571,1,20
C6~16578,1,13
C7~33317,1,13
C6~16270,1,31
C7~32598,1,31
C6~16219,1,14
C7~32529,1,14
C6~16220,1,3
C7~32530,1,3
C6~16211,1,6
C7~32521,1,6
C6~16213,1,2
C7~32523,1,2
C6~16224,1,91
C7~32534,1,91
C6~16576,1,2
C7~33315,1,2
C5~5310,1,504
C6~16546,1,504
C7~33281,1,504
C4~914,1,946
C5~5233,1,495
C6~16305,1,265
C7~32641,1,265
C5~5225,1,21
C6~16260,1,13
C7~32588,1,13
C6~16259,1,1
C7~32587,1,1
C6~16261,1,3
C7~32589,1,3
C6~16243,1,10
C7~32565,1,2
C7~32558,1,5
C6~16275,1,22
C7~32603,1,22
C6~16215,1,15
C7~32525,1,15
C6~16304,1,67
C7~32640,1,67
C6~16272,1,3
C7~32600,1,3
C5~5309,1,188
C6~16545,1,188
C7~33280,1,188
C6~16251,1,13
C7~32579,1,13
C6~16274,1,8
C7~32602,1,8
C5~5327,1,78
C6~16571,1,78
C7~33310,1,78
C6~16266,1,7
C7~32594,1,7
C5~5307,1,121
C6~16542,1,121
C7~33277,1,121
C5~5248,1,86
C6~16361,1,1
C7~32732,1,1
C4~931,1,15736
C5~5355,1,5613
C6~16623,1,190
C7~33362,1,190
C6~16374,1,45
C7~32770,1,39
C6~16200,1,113
C7~32510,1,113
C6~16343,1,53
C7~32685,1,52
C7~32562,1,2
C4~923,1,330
C5~5314,1,72
C6~16553,1,52
C7~33290,1,52
C4~926,1,354
C5~5333,1,276
C6~16582,1,276
C7~33321,1,276
C6~16225,1,10
C7~32535,1,10
C6~16254,1,6
C7~32582,1,6
C5~5232,1,117
C6~16294,1,111
C7~32630,1,111
C6~16302,1,23
C7~32638,1,23
C5~5236,1,179
C6~16324,1,170
C7~32660,1,170
C5~5234,1,46
C6~16308,1,31
C7~32644,1,31
C5~5231,1,90
C6~16287,1,82
C7~32623,1,82
C6~16306,1,13
C7~32642,1,13
C5~5237,1,2
C6~16327,1,2
C7~32663,1,2
C6~16301,1,14
C7~32637,1,14
C6~16307,1,21
C7~32643,1,21
C6~16303,1,92
C7~32639,1,92
C6~16291,1,1
C7~32627,1,1
C6~16296,1,1
C7~32632,1,1
C6~16314,1,6
C7~32650,1,6
C6~16298,1,2
C7~32634,1,2
C6~16297,1,2
C7~32633,1,2
C5~5235,1,17
C6~16319,1,8
C7~32655,1,8
C4~915,1,574
C5~5240,1,375
C6~16333,1,375
C7~32669,1,375
C5~5239,1,191
C6~16329,1,191
C7~32665,1,191
C5~5238,1,8
C6~16328,1,8
C7~32664,1,8
C4~927,1,193
C5~5337,1,97
C6~16590,1,97
C7~33329,1,97
C4~917,1,3437
C5~5268,1,64
C6~16428,1,64
C7~32907,1,64
C5~5357,1,9383
C6~16638,1,3816
C7~33377,1,3816
C5~5247,1,1290
C6~16360,1,707
C7~32730,1,513
C6~16354,1,90
C7~32712,1,90
C6~16350,1,245
C7~32700,1,145
C6~16344,1,146
C7~32688,1,146
C5~5269,1,1158
C6~16429,1,1158
C7~32908,1,1158
C7~32769,1,6
C5~5245,1,144
C6~16347,1,37
C7~32695,1,30
C6~16356,1,214
C7~32717,1,150
C7~32684,1,221
C7~32681,1,232
C6~16357,1,352
C7~32720,1,107
C7~32683,1,51
C7~32716,1,42
C6~16362,1,50
C7~32735,1,14
C7~32757,1,22
C6~16340,1,184
C7~32676,1,92
C5~5243,1,16
C6~16338,1,16
C7~32674,1,16
C7~32701,1,43
C7~32731,1,194
C6~16351,1,131
C7~32703,1,78
C7~32721,1,223
C6~16346,1,93
C7~32692,1,80
C7~32702,1,57
C7~32704,1,19
C7~32678,1,69
C6~16370,1,11
C7~32760,1,9
C7~32707,1,9
C5~5251,1,23
C6~16380,1,17
C7~32786,1,11
C6~16381,1,2
C7~32789,1,2
C6~16368,1,96
C7~32753,1,71
C6~16373,1,4
C7~32766,1,4
C5~5302,1,984
C6~16535,1,984
C7~33270,1,984
C7~32691,1,9
C7~32722,1,22
C7~32705,1,34
C7~32718,1,22
C6~16371,1,11
C7~32763,1,8
C7~32690,1,4
C6~16365,1,1
C7~32746,1,1
C6~16364,1,4
C7~32742,1,4
C5~5315,1,85
C6~16556,1,61
C7~33295,1,61
C7~32693,1,7
C7~32754,1,14
C6~16353,1,10
C7~32709,1,8
C6~16367,1,41
C7~32749,1,8
C7~32755,1,4
C7~32752,1,11
C7~32708,1,36
C6~16363,1,30
C7~32739,1,27
C7~32677,1,23
C7~32750,1,32
C7~32734,1,35
C6~16355,1,9
C7~32715,1,9
C6~16348,1,14
C7~32698,1,11
C6~16349,1,3
C7~32699,1,3
C4~919,1,8889
C5~5290,1,1364
C6~16501,1,1100
C7~33175,1,755
C5~5257,1,488
C6~16400,1,41
C7~32838,1,35
C6~16402,1,265
C7~32854,1,208
C5~5266,1,241
C6~16426,1,241
C7~32905,1,241
C5~5267,1,208
C6~16427,1,208
C7~32906,1,208
C5~5271,1,28
C6~16431,1,28
C7~32910,1,28
C5~5291,1,515
C6~16504,1,261
C7~33207,1,116
C5~5288,1,4487
C6~16485,1,1657
C7~33082,1,850
C5~5256,1,211
C6~16389,1,102
C7~32806,1,52
C5~5264,1,142
C6~16424,1,142
C7~32903,1,142
C5~5272,1,24
C6~16432,1,24
C7~32911,1,24
C6~16390,1,73
C7~32814,1,32
C5~5258,1,97
C6~16404,1,59
C7~32864,1,51
C5~5262,1,189
C6~16418,1,54
C7~32894,1,54
C5~5259,1,174
C6~16408,1,124
C7~32880,1,73
C5~5260,1,66
C6~16410,1,48
C7~32886,1,48
C5~5275,1,29
C6~16435,1,29
C7~32914,1,29
C6~16401,1,182
C7~32846,1,141
C6~16407,1,50
C7~32875,1,28
C6~16391,1,29
C7~32822,1,24
C7~32840,1,4
C6~16484,1,1
C7~33080,1,1
C7~32847,1,21
C5~5261,1,138
C6~16415,1,32
C7~32891,1,32
C7~32811,1,4
C6~16411,1,16
C7~32887,1,16
C5~5263,1,26
C6~16421,1,17
C7~32900,1,17
C7~32807,1,23
C7~32839,1,24
C5~5270,1,36
C6~16430,1,36
C7~32909,1,36
C5~5265,1,26
C6~16425,1,26
C7~32904,1,26
C5~5273,1,25
C6~16433,1,25
C7~32912,1,25
C7~32800,1,5
C5~5274,1,16
C6~16434,1,16
C7~32913,1,16
C6~16412,1,10
C7~32888,1,10
C7~32799,1,26
C6~16414,1,83
C7~32890,1,83
C6~16419,1,23
C7~32895,1,23
C6~16388,1,7
C7~32798,1,7
C7~32831,1,1
C7~32882,1,20
C6~16417,1,111
C7~32893,1,111
C4~921,1,1561
C5~5297,1,759
C6~16517,1,447
C7~33220,1,447
C6~16405,1,29
C7~32865,1,19
C4~918,1,1730
C5~5280,1,660
C6~16449,1,539
C7~32963,1,19
C7~32873,1,8
C7~32877,1,12
C7~32850,1,5
C7~32849,1,6
C7~32853,1,18
C7~32813,1,2
C7~32881,1,24
C5~5255,1,46
C6~16387,1,46
C7~32797,1,46
C5~5298,1,726
C6~16527,1,357
C7~33254,1,93
C7~32809,1,2
C7~32878,1,3
C5~5283,1,90
C6~16466,1,17
C7~33015,1,17
C6~16486,1,2829
C7~33101,1,58
C7~32808,1,3
C7~32841,1,4
C7~32801,1,2
C6~16422,1,3
C7~32901,1,3
C5~5287,1,1370
C6~16473,1,728
C7~33022,1,4
C6~16423,1,6
C7~32902,1,6
C6~16474,1,641
C7~33034,1,186
C7~32802,1,3
C7~32883,1,5
C6~16455,1,66
C7~32999,1,3
C6~16413,1,13
C7~32889,1,13
C7~32805,1,4
C7~33093,1,2051
C6~16403,1,9
C7~32855,1,9
C7~33032,1,228
C7~33028,1,11
C7~33023,1,277
C7~32852,1,7
C7~33000,1,45
C5~5282,1,240
C6~16459,1,71
C7~33008,1,71
C5~5278,1,302
C6~16445,1,199
C7~32956,1,64
C7~32957,1,35
C6~16458,1,131
C7~33007,1,131
C7~32967,1,79
C5~5284,1,416
C6~16469,1,94
C7~33018,1,94
C6~16450,1,21
C7~32970,1,5
C7~32965,1,91
C6~16468,1,322
C7~33017,1,322
C7~32966,1,175
C6~16439,1,48
C7~32920,1,16
C7~32964,1,45
C7~32968,1,130
C6~16440,1,15
C7~32926,1,5
C7~32955,1,32
C6~16454,1,11
C7~32995,1,4
C6~16464,1,21
C7~33013,1,21
C6~16441,1,12
C7~32932,1,6
C6~16444,1,13
C7~32950,1,8
C6~16443,1,12
C7~32944,1,6
C6~16465,1,50
C7~33014,1,50
C6~16519,1,71
C7~33222,1,71
C7~33202,1,25
C7~32927,1,2
C5~5277,1,22
C6~16437,1,22
C7~32916,1,22
C7~32921,1,6
C7~32933,1,2
C7~32925,1,5
C7~32958,1,22
C6~16518,1,170
C7~33221,1,170
C7~32959,1,26
C7~32919,1,21
C6~16448,1,2
C7~32962,1,2
C7~33003,1,5
C7~32972,1,3
C6~16460,1,24
C7~33009,1,24
C5~5289,1,908
C6~16497,1,389
C7~33141,1,192
C7~33084,1,73
C7~33091,1,373
C7~33026,1,22
C7~33035,1,44
C7~33025,1,35
C6~16500,1,264
C7~33164,1,89
C6~16498,1,519
C7~33158,1,44
C7~33102,1,422
C7~33088,1,54
C7~33099,1,82
C7~33087,1,13
C7~33024,1,70
C7~33161,1,168
C7~33086,1,43
C5~5286,1,245
C6~16471,1,245
C7~33020,1,245
C7~33083,1,148
C7~33036,1,10
C7~33043,1,260
C7~33173,1,60
C7~33040,1,59
C7~33089,1,27
C7~33038,1,21
C7~33090,1,38
C7~33177,1,52
C6~16503,1,254
C7~33187,1,43
C7~33039,1,12
C7~33152,1,171
C7~33150,1,88
C7~33179,1,44
C7~33037,1,16
C7~33096,1,22
C7~33030,1,13
C7~33153,1,43
C7~33144,1,10
C7~33147,1,29
C6~16526,1,101
C7~33249,1,15
C7~33095,1,56
C7~33094,1,58
C7~33142,1,12
C7~33183,1,56
C7~33184,1,127
C7~33031,1,28
C7~33199,1,55
C7~33097,1,26
C7~33157,1,10
C7~32998,1,2
C7~33155,1,20
C7~33145,1,20
C7~33204,1,17
C7~33198,1,35
C7~33100,1,15
C7~33042,1,17
C7~33085,1,34
C7~33251,1,117
C7~33252,1,76
C7~33190,1,5
C7~33181,1,10
C7~33027,1,17
C7~33188,1,21
C7~33029,1,23
C7~33170,1,19
C7~33148,1,10
C7~33246,1,37
C4~920,1,197
C5~5295,1,109
C6~16514,1,109
C7~33217,1,109
C5~5293,1,75
C6~16511,1,75
C7~33214,1,75
C5~5294,1,12
C6~16513,1,12
C7~33216,1,12
C5~5292,1,1
C6~16510,1,1
C7~33213,1,1
C7~33247,1,30
C6~16522,1,61
C7~33227,1,11
C7~33253,1,59
C6~16525,1,99
C7~33242,1,13
C6~16520,1,50
C7~33223,1,50
C5~5296,1,76
C6~16515,1,76
C7~33218,1,76
C7~33243,1,23
C7~33248,1,19
C6~16524,1,60
C7~33237,1,17
C4~938,1,8
C5~5395,1,8
C6~16736,1,8
C7~33487,1,8
C7~33236,1,11
C6~16523,1,48
C7~33233,1,13
C7~33231,1,9
C7~33241,1,20
C7~33232,1,13
C7~33234,1,11
C7~33238,1,17
C7~33229,1,26
C4~935,1,2914
C5~5386,1,2268
C6~16727,1,2268
C7~33478,1,2268
C5~5303,1,809
C6~16538,1,809
C7~33273,1,809
C5~5301,1,33
C6~16534,1,33
C7~33269,1,33
C5~5306,1,43
C6~16541,1,43
C7~33276,1,43
C5~5313,1,168
C6~16551,1,37
C7~33288,1,24
C5~5305,1,149
C6~16540,1,149
C7~33275,1,149
C5~5308,1,11
C6~16543,1,11
C7~33278,1,11
C6~16550,1,131
C7~33285,1,131
C6~16554,1,13
C7~33293,1,12
C6~16557,1,23
C7~33296,1,23
C7~33287,1,11
C7~33291,1,1
C6~16552,1,7
C7~33289,1,7
C4~924,1,744
C5~5318,1,269
C6~16560,1,269
C7~33299,1,269
C5~5317,1,464
C6~16559,1,464
C7~33298,1,464
C5~5320,1,3
C6~16562,1,3
C7~33301,1,3
C5~5326,1,245
C6~16570,1,245
C7~33309,1,245
C5~5332,1,74
C6~16581,1,74
C7~33320,1,74
C5~5331,1,4
C6~16580,1,4
C7~33319,1,4
C5~5336,1,96
C6~16587,1,96
C7~33326,1,96
C4~937,1,1945
C5~5392,1,38
C6~16733,1,38
C7~33484,1,38
C4~928,1,125
C5~5339,1,119
C6~16595,1,32
C7~33334,1,32
C6~16594,1,44
C7~33333,1,44
C4~929,1,208
C5~5346,1,120
C6~16603,1,120
C7~33342,1,120
C6~16593,1,38
C7~33332,1,38
C5~5338,1,6
C6~16591,1,6
C7~33330,1,6
C5~5348,1,37
C6~16605,1,37
C7~33344,1,37
C5~5345,1,7
C6~16602,1,7
C7~33341,1,7
C5~5347,1,34
C6~16604,1,34
C7~33343,1,34
C6~16624,1,986
C7~33363,1,986
C4~930,1,1242
C5~5351,1,1213
C6~16611,1,431
C7~33350,1,431
C6~16612,1,47
C7~33351,1,47
C6~16609,1,690
C7~33348,1,690
C6~16610,1,44
C7~33349,1,44
C6~16635,1,2088
C7~33374,1,2088
C6~16636,1,755
C7~33375,1,755
C6~16625,1,3051
C7~33364,1,3051
C6~16639,1,1571
C7~33378,1,1571
C6~16621,1,1163
C7~33360,1,1163
C6~16634,1,8
C7~33373,1,8
C5~5358,1,547
C6~16644,1,358
C7~33383,1,358
C6~16622,1,140
C7~33361,1,140
C6~16637,1,1083
C7~33376,1,1083
C6~16596,1,4
C7~33335,1,4
C6~16626,1,22
C7~33365,1,22
C6~16646,1,42
C7~33385,1,42
C6~16645,1,117
C7~33384,1,117
C5~5354,1,136
C6~16619,1,136
C7~33358,1,136
C5~5394,1,747
C6~16735,1,747
C7~33486,1,747
C5~5360,1,57
C6~16652,1,57
C7~33391,1,57
C6~16643,1,28
C7~33382,1,28
C6~16641,1,60
C7~33380,1,60
C4~933,1,1083
C5~5375,1,118
C6~16704,1,118
C7~33455,1,118
C5~5377,1,44
C6~16709,1,44
C7~33460,1,44
C5~5380,1,43
C6~16719,1,17
C7~33470,1,17
C5~5376,1,702
C6~16707,1,400
C7~33458,1,400
C6~16706,1,292
C7~33457,1,292
C5~5378,1,146
C6~16711,1,36
C7~33462,1,36
C6~16712,1,50
C7~33463,1,50
C6~16713,1,60
C7~33464,1,60
C6~16717,1,17
C7~33468,1,17
C6~16718,1,8
C7~33469,1,8
C6~16716,1,1
C7~33467,1,1
C5~5374,1,2
C6~16703,1,2
C7~33454,1,2
C6~16708,1,10
C7~33459,1,10
C5~5379,1,28
C6~16714,1,28
C7~33465,1,28
C4~934,1,1426
C5~5384,1,506
C6~16725,1,506
C7~33476,1,506
C5~5382,1,467
C6~16723,1,357
C7~33474,1,357
C5~5383,1,451
C6~16724,1,451
C7~33475,1,451
C6~16722,1,108
C7~33473,1,108
C5~5387,1,637
C6~16728,1,637
C7~33479,1,637
C4~936,1,373
C5~5391,1,144
C6~16732,1,144
C7~33483,1,144
C5~5390,1,226
C6~16731,1,226
C7~33482,1,226
C5~5389,1,3
C6~16730,1,3
C7~33481,1,3
C5~5393,1,1160
C6~16734,1,1160
C7~33485,1,1160
C4~912,1,3
C5~5213,1,3
C6~16191,1,3
C7~32501,1,3
C1~14,1,10961
C2~28,1,8131
C3~83,1,10863
C4~956,1,319
C5~5577,1,319
C6~17423,1,319
C7~35185,1,319
C4~942,1,471
C5~5425,1,169
C6~16896,1,155
C7~33857,1,13
C4~957,1,118
C5~5578,1,7
C6~17424,1,7
C7~35186,1,7
C5~5579,1,79
C6~17425,1,79
C7~35187,1,79
C2~29,1,2830
C4~940,1,2830
C5~5399,1,352
C6~16751,1,56
C7~33506,1,56
C5~5401,1,200
C6~16787,1,32
C7~33621,1,15
C5~5400,1,508
C6~16776,1,89
C7~33584,1,36
C6~16782,1,30
C7~33599,1,5
C6~16762,1,50
C7~33522,1,33
C7~33582,1,45
C5~5398,1,155
C6~16740,1,52
C7~33491,1,52
C5~5402,1,534
C6~16797,1,182
C7~33646,1,72
C7~33583,1,4
C7~33597,1,15
C6~16768,1,18
C7~33549,1,10
C6~16775,1,27
C7~33577,1,16
C5~5406,1,187
C6~16832,1,31
C7~33687,1,31
C6~16764,1,11
C7~33531,1,10
C6~16765,1,41
C7~33536,1,4
C7~33645,1,60
C6~16772,1,22
C7~33565,1,17
C6~16755,1,243
C7~33512,1,32
C6~16742,1,26
C7~33493,1,26
C6~16752,1,6
C7~33507,1,6
C6~16741,1,5
C7~33492,1,5
C6~16785,1,29
C7~33613,1,15
C6~16744,1,60
C7~33496,1,15
C6~16763,1,30
C7~33528,1,3
C7~33527,1,26
C7~33615,1,14
C5~5404,1,244
C6~16813,1,136
C7~33668,1,136
C6~16788,1,61
C7~33629,1,5
C6~16770,1,45
C7~33558,1,24
C7~33559,1,5
C5~5405,1,395
C6~16819,1,77
C7~33674,1,77
C5~5403,1,235
C6~16806,1,30
C7~33661,1,30
C6~16807,1,18
C7~33662,1,18
C6~16808,1,28
C7~33663,1,28
C6~16805,1,55
C7~33660,1,55
C6~16814,1,17
C7~33669,1,17
C6~16823,1,17
C7~33678,1,17
C6~16820,1,30
C7~33675,1,30
C6~16818,1,85
C7~33673,1,85
C6~16821,1,134
C7~33676,1,134
C6~16796,1,100
C7~33642,1,44
C7~33644,1,48
C6~16795,1,45
C7~33639,1,29
C6~16798,1,142
C7~33649,1,74
C7~33648,1,67
C6~16799,1,65
C7~33654,1,13
C7~33652,1,22
C6~16811,1,78
C7~33666,1,78
C6~16816,1,91
C7~33671,1,91
C6~16777,1,132
C7~33587,1,8
C7~33589,1,80
C7~33628,1,49
C7~33498,1,19
C7~33513,1,129
C6~16753,1,11
C7~33508,1,11
C7~33600,1,9
C7~33590,1,12
C7~33535,1,17
C7~33537,1,6
C6~16784,1,17
C7~33608,1,10
C7~33538,1,14
C6~16830,1,68
C7~33685,1,68
C7~33566,1,4
C7~33638,1,16
C7~33653,1,10
C6~16827,1,30
C7~33682,1,30
C6~16824,1,18
C7~33679,1,18
C7~33588,1,12
C6~16831,1,20
C7~33686,1,20
C6~16835,1,43
C7~33690,1,43
C7~33514,1,50
C6~16786,1,23
C7~33617,1,12
C6~16769,1,24
C7~33553,1,14
C7~33623,1,14
C7~33547,1,7
C6~16766,1,9
C7~33539,1,9
C6~16773,1,8
C7~33569,1,4
C6~16783,1,8
C7~33603,1,7
C7~33591,1,20
C6~16809,1,26
C7~33664,1,26
C7~33630,1,6
C7~33618,1,5
C7~33554,1,4
C7~33651,1,20
C7~33499,1,21
C5~5408,1,20
C6~16843,1,20
C7~33698,1,20
C7~33529,1,1
C6~16743,1,7
C7~33494,1,7
C7~33560,1,11
C7~33555,1,5
C6~16754,1,36
C7~33509,1,36
C7~33611,1,5
C7~33525,1,16
C6~16826,1,2
C7~33681,1,2
C7~33606,1,1
C7~33570,1,4
C7~33624,1,3
C7~33580,1,8
C7~33610,1,2
C7~33557,1,4
C7~33641,1,55
C6~16829,1,25
C7~33684,1,25
C7~33511,1,32
C6~16822,1,2
C7~33677,1,2
C7~33581,1,2
C7~33647,1,1
C4~941,1,338
C5~5410,1,91
C6~16846,1,70
C7~33702,1,39
C5~5412,1,59
C6~16852,1,48
C7~33724,1,28
C7~33858,1,20
C5~5426,1,271
C6~16900,1,25
C7~33867,1,25
C5~5411,1,106
C6~16849,1,48
C7~33714,1,3
C5~5415,1,66
C6~16872,1,17
C7~33791,1,17
C5~5414,1,6
C6~16859,1,3
C7~33751,1,2
C7~33713,1,30
C6~16850,1,58
C7~33718,1,43
C7~33856,1,87
C6~16899,1,50
C7~33866,1,50
C6~16902,1,29
C7~33869,1,29
C6~16869,1,17
C7~33788,1,17
C6~16871,1,24
C7~33790,1,24
C6~16873,1,5
C7~33792,1,5
C7~33715,1,12
C7~33704,1,28
C7~33726,1,15
C6~16901,1,167
C7~33868,1,167
C7~33720,1,9
C6~16853,1,11
C7~33729,1,8
C5~5413,1,10
C6~16855,1,8
C7~33735,1,5
C4~947,1,234
C5~5485,1,22
C6~17123,1,22
C7~34567,1,22
C7~33705,1,3
C7~33727,1,1
C7~33716,1,3
C7~33737,1,3
C6~16856,1,2
C7~33742,1,1
C7~33731,1,3
C7~33725,1,4
C6~16847,1,21
C7~33709,1,8
C7~33707,1,12
C7~33721,1,6
C6~16858,1,3
C7~33748,1,2
C7~33753,1,1
C7~33710,1,1
C7~33859,1,35
C5~5424,1,18
C6~16894,1,12
C7~33850,1,7
C6~16893,1,6
C7~33845,1,4
C5~5423,1,13
C6~16890,1,9
C7~33834,1,8
C4~945,1,818
C5~5472,1,333
C6~17068,1,151
C7~34468,1,42
C4~951,1,548
C5~5529,1,320
C6~17227,1,320
C7~34705,1,320
C4~943,1,768
C5~5438,1,88
C6~16933,1,50
C7~33956,1,14
C5~5435,1,92
C6~16925,1,50
C7~33929,1,36
C4~944,1,293
C5~5459,1,37
C6~17024,1,33
C7~34311,1,21
C5~5448,1,56
C6~17002,1,23
C7~34243,1,8
C5~5442,1,36
C6~16964,1,23
C7~34088,1,13
C5~5445,1,42
C6~16992,1,30
C7~34210,1,17
C7~33955,1,9
C5~5451,1,114
C6~17011,1,48
C7~34278,1,5
C5~5437,1,18
C6~16930,1,9
C7~33944,1,9
C5~5441,1,31
C6~16961,1,26
C7~34075,1,14
C6~16934,1,38
C7~33961,1,16
C5~5436,1,44
C6~16927,1,35
C7~33935,1,29
C5~5447,1,10
C6~16999,1,7
C7~34232,1,7
C7~33959,1,4
C7~34277,1,37
C5~5450,1,105
C6~17007,1,82
C7~34258,1,47
C6~17010,1,66
C7~34270,1,4
C7~33958,1,13
C5~5460,1,34
C6~17027,1,33
C7~34324,1,16
C5~5464,1,61
C6~17048,1,35
C7~34404,1,32
C7~34322,1,16
C6~16924,1,42
C7~33924,1,32
C5~5449,1,32
C6~17004,1,25
C7~34251,1,1
C6~16993,1,12
C7~34214,1,7
C7~33953,1,21
C5~5443,1,73
C6~16968,1,23
C7~34105,1,4
C6~16965,1,13
C7~34094,1,3
C7~33932,1,9
C6~17001,1,33
C7~34238,1,24
C4~952,1,1231
C5~5539,1,158
C6~17257,1,8
C7~34761,1,4
C7~34212,1,1
C5~5446,1,23
C6~16996,1,12
C7~34223,1,6
C7~34249,1,17
C6~17025,1,4
C7~34319,1,2
C7~34104,1,2
C7~34103,1,17
C7~34279,1,3
C6~16931,1,9
C7~33948,1,9
C6~16967,1,50
C7~34099,1,35
C7~33927,1,6
C7~34224,1,6
C7~34093,1,2
C7~34092,1,8
C7~34240,1,8
C7~34098,1,11
C7~34215,1,4
C7~34211,1,12
C6~17008,1,23
C7~34263,1,5
C7~34259,1,1
C6~16995,1,11
C7~34219,1,9
C7~34097,1,3
C5~5457,1,56
C6~17019,1,26
C7~34293,1,13
C7~33936,1,6
C7~34260,1,32
C7~34077,1,11
C6~17005,1,7
C7~34253,1,4
C7~34221,1,1
C7~34265,1,17
C7~34246,1,12
C7~34245,1,3
C7~33960,1,5
C7~33926,1,4
C7~34272,1,14
C7~34220,1,1
C6~16998,1,3
C7~34227,1,3
C7~34250,1,7
C7~33931,1,5
C7~34273,1,8
C7~34271,1,37
C7~34406,1,1
C5~5458,1,10
C6~17022,1,10
C7~34308,1,2
