Item,Freq,Size
6~10918,7,1
7~10918,7,1
6~8726,13,1
7~8726,13,1
6~9680,10,1
7~9680,10,1
6~3073,77,1
7~3073,77,1
6~11453,6,1
7~11453,6,1
6~3984,53,1
7~3984,53,1
6~4590,43,1
7~4590,43,1
6~14534,2,1
7~14534,2,1
7~1132,128,1
4~11681,11,1
5~8158,10,1
6~8158,10,1
7~8158,10,1
5~15104,1,1
6~15104,1,1
7~15104,1,1
4~35,6194,1
5~35,6194,1
6~35,6194,1
7~35,6194,1
7~7077,10,1
4~12013,4,1
5~12013,2,1
6~12013,2,1
7~12013,2,1
5~15961,2,1
6~15962,2,1
7~9336,22,1
4~9004,21,1
5~9004,1,1
6~9004,1,1
7~9004,1,1
5~9681,20,1
6~9682,20,1
5~712,677,1
6~6568,42,1
7~6568,2,1
6~712,59,1
7~712,59,1
6~8550,9,1
7~8550,9,1
6~13493,2,1
7~13493,2,1
6~7693,34,1
7~15963,1,1
6~7694,34,1
7~12940,5,1
7~6144,26,1
7~10641,13,1
7~11454,6,1
7~15964,1,1
6~3288,141,1
7~8411,14,1
7~6998,27,1
6~3312,140,1
7~2478,101,1
7~8246,29,1
6~5396,22,1
7~5396,22,1
7~6032,27,1
6~9005,24,1
7~14536,2,1
7~3727,59,1
7~4733,41,1
6~2855,170,1
7~1646,167,1
7~13494,3,1
7~4883,39,1
7~6759,22,1
4~8412,28,1
5~4884,26,1
6~4884,26,1
7~4884,26,1
5~13495,2,1
6~13495,2,1
7~13495,2,1
4~34,6253,1
5~34,6253,1
6~34,6253,1
7~34,6253,1
4~8727,26,1
5~10642,5,1
6~10642,5,1
7~10642,5,1
5~10055,6,1
6~10055,6,1
7~10055,6,1
5~13496,2,1
6~13496,2,1
7~13496,2,1
5~13497,2,1
6~13497,2,1
7~13497,2,1
5~13498,2,1
6~13498,2,1
7~13498,2,1
5~8551,9,1
6~8551,9,1
7~8551,9,1
4~4953,19,1
5~4953,19,1
6~4953,19,1
7~4953,19,1
4~517,1169,1
5~1373,412,1
6~1373,1,1
7~1373,1,1
5~1655,326,1
6~1655,3,1
7~1655,3,1
5~517,7,1
6~517,7,1
7~517,7,1
6~8552,26,1
7~8552,1,1
6~2073,245,1
7~2073,4,1
5~3369,136,1
6~7695,17,1
7~7695,17,1
5~2040,254,1
6~6569,23,1
7~6569,23,1
6~1446,387,1
7~1446,3,1
6~4954,38,1
7~4954,38,1
6~5039,37,1
7~5039,37,1
6~4315,47,1
7~4315,47,1
6~2906,83,1
7~2906,83,1
5~4087,34,1
6~4087,34,1
7~4087,34,1
7~14537,4,1
7~11682,11,1
6~6145,52,1
7~11109,13,1
6~5212,35,1
7~5212,35,1
6~3051,78,1
7~3051,78,1
6~9006,24,1
7~13923,5,1
7~5165,71,1
7~6434,48,1
7~14538,4,1
7~13924,5,1
7~9683,20,1
7~12014,10,1
7~12289,9,1
6~10056,9,1
7~10056,9,1
7~14539,4,1
7~4686,83,1
7~12015,10,1
7~13499,6,1
7~9684,20,1
7~5730,59,1
7~3583,125,1
7~12016,10,1
6~6570,23,1
7~6570,23,1
7~2625,189,1
7~9821,19,1
7~16899,1,1
4~2276,205,1
5~3624,123,1
6~4955,76,1
7~12290,9,1
7~11683,11,1
5~2276,6,1
6~2276,6,1
7~2276,6,1
5~8247,29,1
6~13925,5,1
7~15966,2,1
5~6482,47,1
6~10919,14,1
7~14540,4,1
6~9007,24,1
7~12942,7,1
6~10212,17,1
7~15106,3,1
7~9337,22,1
7~7696,34,1
6~9685,20,1
7~13926,5,1
7~15107,3,1
6~12017,10,1
7~16900,1,1
7~13500,6,1
7~11455,12,1
7~11110,13,1
7~14541,4,1
7~13927,5,1
7~16901,1,1
6~8007,31,1
7~11456,12,1
7~16902,1,1
7~15108,3,1
7~9822,19,1
7~12662,8,1
6~15967,2,1
7~16903,1,1
7~13501,6,1
7~16904,1,1
7~13502,6,1
4~945,622,1
5~2922,165,1
6~9008,24,1
7~10465,16,1
7~12663,8,1
5~1250,457,1
6~1370,416,1
7~5342,67,1
7~5343,67,1
7~8008,31,1
6~3289,141,1
7~6282,50,1
7~9009,24,1
7~4768,81,1
7~6483,47,1
7~6571,46,1
7~4169,99,1
6~4734,41,1
7~4734,41,1
7~6645,45,1
4~1524,363,1
5~4211,96,1
6~4211,1,1
7~4211,1,1
5~1958,267,1
6~4316,93,1
7~4316,1,1
6~6814,43,1
7~10920,14,1
7~11457,12,1
6~2805,174,1
7~7270,38,1
7~12943,7,1
6~8248,29,1
7~10057,18,1
7~12944,7,1
7~9338,22,1
7~9010,24,1
7~10643,15,1
7~6760,44,1
7~9495,21,1
7~11684,11,1
7~14542,4,1
7~9153,23,1
7~13503,6,1
7~12664,8,1
6~9154,23,1
7~10921,14,1
7~12291,9,1
7~7469,36,1
7~8413,28,1
3~574,1056,1
4~2444,207,1
5~6435,16,1
6~6435,16,1
7~6435,16,1
5~1694,108,1
6~1694,108,1
7~1694,108,1
5~6927,14,1
6~6927,14,1
7~6927,14,1
5~3093,51,1
6~3093,51,1
7~3093,51,1
5~6033,18,1
6~6033,18,1
7~6033,18,1
4~439,1347,1
5~4088,34,1
6~4088,34,1
7~4088,34,1
5~830,237,1
6~830,237,1
7~830,237,1
5~439,19,1
6~439,19,1
7~439,19,1
5~6928,14,1
6~6928,14,1
7~6928,14,1
5~7470,12,1
6~7470,12,1
7~7470,12,1
5~5397,22,1
6~5397,22,1
7~5397,22,1
5~3575,42,1
6~3575,42,1
7~3575,42,1
5~1216,157,1
6~1216,157,1
7~1216,157,1
5~8553,9,1
6~8553,9,1
7~8553,9,1
5~2074,83,1
6~2074,83,1
7~2074,83,1
5~4556,29,1
6~4556,29,1
7~4556,29,1
5~2057,84,1
6~2057,84,1
7~2057,84,1
5~3625,41,1
6~3625,41,1
7~3625,41,1
5~369,564,1
6~369,564,1
7~369,564,1
7~3767,29,1
4~473,1304,1
5~2218,77,1
6~2218,77,1
7~2218,77,1
5~199,1227,1
6~199,1227,1
7~199,1227,1
4~705,848,1
5~705,5,1
6~705,5,1
7~705,5,1
5~5836,19,1
6~5836,19,1
7~5836,19,1
5~5135,24,1
6~5135,24,1
7~5135,24,1
5~2377,71,1
6~2377,71,1
7~2377,71,1
5~3942,36,1
6~3942,36,1
7~3942,36,1
5~365,569,1
6~365,569,1
7~365,569,1
5~1495,124,1
6~1495,124,1
7~1495,124,1
4~76,2963,1
5~76,2963,1
6~76,2963,1
7~76,2963,1
7~7471,9,1
7~7472,9,1
4~491,1227,1
5~491,6,1
6~491,6,1
7~491,6,1
5~1837,286,1
6~1940,135,1
7~1940,135,1
5~2792,175,1
6~3074,77,1
7~3074,77,1
6~1774,151,1
7~1774,151,1
5~2841,171,1
6~5213,35,1
7~5213,35,1
6~2541,98,1
7~2541,98,1
6~1926,136,1
7~1926,136,1
5~986,589,1
6~3658,121,1
7~6761,44,1
7~4906,77,1
6~4089,102,1
7~7329,37,1
7~5432,65,1
6~6436,48,1
7~8249,29,1
6~4591,86,1
7~7172,39,1
7~9823,19,1
6~3313,140,1
7~6146,52,1
7~4519,88,1
7~6484,47,1
6~4373,92,1
7~6646,45,1
7~6485,47,1
4~1414,399,1
5~1953,268,1
6~4907,77,1
7~6034,54,1
6~2937,164,1
7~3211,146,1
5~3452,131,1
6~4607,85,1
7~9824,19,1
6~6035,27,1
7~6035,27,1
7~9155,23,1
6~6572,46,1
7~11111,13,1
7~7792,33,1
7~10058,18,1
7~7330,37,1
7~8250,29,1
4~84,7126,1
5~157,4718,1
6~157,24,1
7~157,24,1
6~4735,80,1
7~4735,2,1
6~629,982,1
7~629,4,1
5~84,1183,1
6~84,1183,1
7~84,1183,1
6~675,905,1
7~675,6,1
6~4403,87,1
7~4403,4,1
6~600,1019,1
7~600,2,1
5~657,943,1
6~1941,135,1
7~1941,135,1
6~610,503,1
7~610,503,1
6~853,682,1
7~3197,147,1
7~9011,24,1
7~9339,22,1
6~840,349,1
7~840,349,1
6~7697,17,1
7~7697,17,1
7~7331,37,1
5~1863,282,1
6~7925,16,1
7~7925,16,1
7~7926,32,1
7~7793,33,1
6~523,578,1
7~523,578,1
7~853,1,1
7~967,604,1
7~2466,205,1
7~1874,280,1
6~1875,140,1
7~1875,140,1
6~1502,185,1
7~1502,185,1
7~9825,19,1
7~1574,350,1
7~891,661,1
6~2806,87,1
7~2806,87,1
7~7553,35,1
6~2720,91,1
7~2720,91,1
7~4908,77,1
6~5214,35,1
7~5214,35,1
7~6147,52,1
7~13928,5,1
7~984,590,1
6~5904,28,1
7~5904,28,1
7~2241,228,1
7~7927,32,1
7~5731,59,1
7~9340,22,1
7~2292,222,1
4~952,521,1
5~1606,114,1
6~1606,114,1
7~1606,114,1
5~952,31,1
6~952,31,1
7~952,31,1
5~9496,7,1
6~9496,7,1
7~9496,7,1
5~7473,12,1
6~7473,12,1
7~7473,12,1
5~4657,28,1
6~4657,28,1
7~4657,28,1
5~1883,93,1
6~1883,93,1
7~1883,93,1
5~4769,27,1
6~4769,27,1
7~4769,27,1
5~4005,35,1
6~4005,35,1
7~4005,35,1
5~3437,44,1
6~3437,44,1
7~3437,44,1
5~6929,14,1
6~6929,14,1
7~6929,14,1
5~2196,78,1
6~2196,78,1
7~2196,78,1
5~4443,30,1
6~4443,30,1
7~4443,30,1
5~9012,8,1
6~9012,8,1
7~9012,8,1
4~725,830,1
5~7474,12,1
6~7474,12,1
7~7474,12,1
5~13504,2,1
6~13504,2,1
7~13504,2,1
5~5398,22,1
6~5398,22,1
7~5398,22,1
5~3744,39,1
6~3744,39,1
7~3744,39,1
5~1085,180,1
6~1085,180,1
7~1085,180,1
5~1607,114,1
6~1607,114,1
7~1607,114,1
5~15109,1,1
6~15109,1,1
7~15109,1,1
5~2121,81,1
6~2121,81,1
7~2121,81,1
5~4170,33,1
6~4170,33,1
7~4170,33,1
5~3245,48,1
6~3245,48,1
7~3245,48,1
5~693,298,1
6~693,298,1
7~693,298,1
4~3114,38,1
5~3114,38,1
6~3114,38,1
7~3114,38,1
4~1104,527,1
5~1104,1,1
6~1104,1,1
7~1104,1,1
5~785,251,1
6~785,251,1
7~785,251,1
5~731,275,1
6~731,275,1
7~731,275,1
4~3227,145,1
5~4317,94,1
6~2856,85,1
7~2856,85,1
6~10466,8,1
7~10466,8,1
6~15968,1,1
7~15968,1,1
5~6204,51,1
6~7078,20,1
7~7078,20,1
6~7475,18,1
7~7475,18,1
6~8728,13,1
7~8728,13,1
4~202,3172,1
5~255,2761,1
6~255,19,1
7~255,19,1
6~291,2278,1
7~291,4,1
7~392,1587,1
6~1235,464,1
7~6930,42,1
5~202,159,1
6~202,159,1
7~202,159,1
7~2230,229,1
7~11458,12,1
7~6036,54,1
7~3695,119,1
7~10644,15,1
7~2293,222,1
7~2568,194,1
7~6999,41,1
7~6327,49,1
7~6931,42,1
7~7476,36,1
7~10213,17,1
7~6037,54,1
5~2058,252,1
6~7477,36,1
7~16905,1,1
7~8813,25,1
6~2398,211,1
7~8729,26,1
7~4814,80,1
7~7554,35,1
6~13929,5,1
7~13930,5,1
7~10922,14,1
7~9013,24,1
7~14543,4,1
7~6073,53,1
7~12018,10,1
7~5483,16,1
7~552,276,1
5~2301,152,1
6~5399,66,1
7~12019,5,1
7~12020,5,1
7~5400,33,1
7~6573,23,1
6~2301,23,1
7~2301,23,1
6~5948,55,1
7~9826,19,1
7~9014,12,1
6~9015,8,1
7~9015,8,1
7~9016,24,1
4~242,2879,1
5~198,1237,1
6~198,1237,1
7~198,1237,1
5~1014,569,1
6~1014,4,1
7~1014,4,1
5~242,19,1
6~242,19,1
7~242,19,1
5~511,405,1
6~511,405,1
7~511,405,1
6~900,328,1
7~900,328,1
5~907,649,1
6~1876,140,1
7~1876,140,1
6~1287,221,1
7~1287,221,1
6~8414,14,1
7~8414,14,1
6~2242,114,1
7~2242,114,1
6~6437,24,1
7~6437,24,1
6~9341,11,1
7~9341,11,1
6~10467,8,1
7~10467,8,1
6~11459,6,1
7~11459,6,1
6~1204,237,1
7~1204,237,1
6~2294,111,1
7~2294,111,1
4~2842,159,1
5~2842,4,1
6~2842,4,1
7~2842,4,1
5~2592,64,1
6~2592,64,1
7~2592,64,1
5~13506,2,1
6~13506,2,1
7~13506,2,1
5~1959,89,1
6~1959,89,1
7~1959,89,1
4~284,596,1
5~284,596,1
6~284,596,1
7~284,596,1
4~322,1945,1
5~298,747,1
6~298,747,1
7~298,747,1
5~208,1160,1
6~208,1160,1
7~208,1160,1
5~322,38,1
6~322,38,1
7~322,38,1
4~1179,483,1
5~9017,8,1
6~9017,8,1
7~9017,8,1
5~3808,38,1
6~3808,38,1
7~3808,38,1
5~1374,414,1
6~823,357,1
7~823,357,1
5~5253,23,1
6~5253,23,1
7~5253,23,1
6~4266,48,1
7~4266,48,1
6~10060,9,1
7~10060,9,1
4~317,2090,1
5~513,1203,1
6~1236,455,1
7~1236,9,1
5~699,887,1
6~1562,353,1
7~2786,176,1
6~1405,401,1
7~6148,52,1
7~3228,145,1
7~6762,44,1
7~1776,301,1
7~4736,82,1
7~6205,51,1
6~1990,262,1
7~3683,120,1
7~3272,142,1
6~4608,85,1
7~11460,12,1
6~2075,249,1
7~2100,246,1
7~7173,39,1
6~1843,285,1
7~9686,20,1
7~15110,3,1
7~11461,12,1
7~9342,22,1
7~1576,349,1
7~2578,193,1
7~5136,72,1
7~440,351,1
7~531,286,1
4~1579,87,1
5~1579,87,1
6~1579,87,1
7~1579,87,1
4~5303,17,1
5~5303,17,1
6~5303,17,1
7~5303,17,1
4~3370,34,1
5~3370,34,1
6~3370,34,1
7~3370,34,1
4~1043,550,1
5~9827,19,1
6~12665,8,1
7~15111,3,1
5~1043,3,1
6~1043,3,1
7~1043,3,1
6~10923,7,1
7~10923,7,1
5~2626,189,1
6~10061,18,1
7~12945,7,1
5~2101,246,1
6~7928,16,1
7~7928,16,1
6~3198,146,1
7~9343,22,1
7~6932,42,1
7~16906,1,1
7~3198,1,1
6~8814,25,1
7~13507,6,1
7~14544,4,1
5~5254,69,1
6~12666,8,1
7~15112,3,1
6~8730,13,1
7~8730,13,1
6~14545,4,1
7~16907,1,1
7~16908,1,1
6~5625,61,1
7~15113,3,1
7~9018,24,1
7~12022,10,1
6~4956,76,1
7~6038,54,1
5~9019,24,1
6~14546,2,1
7~14546,2,1
7~9344,22,1
7~11462,12,1
7~11463,12,1
7~6486,47,1
7~15969,2,1
7~13931,5,1
6~9156,23,1
7~11685,11,1
6~9345,22,1
7~15970,2,1
7~13932,5,1
7~10062,18,1
7~13933,5,1
6~4957,76,1
7~8415,28,1
7~12023,10,1
7~15114,3,1
7~11112,13,1
7~13934,5,1
7~10468,16,1
7~9828,19,1
6~6933,42,1
7~11464,12,1
7~14547,4,1
7~15115,3,1
7~12946,7,1
7~15116,3,1
7~11686,11,1
7~16909,1,1
7~13935,5,1
7~15971,2,1
7~11113,13,1
7~13936,5,1
7~8731,26,1
4~518,1130,1
5~2445,205,1
6~2445,1,1
7~2445,1,1
5~518,19,1
6~518,19,1
7~518,19,1
5~7174,13,1
6~7174,13,1
7~7174,13,1
5~1884,93,1
6~1884,93,1
7~1884,93,1
6~5484,32,1
7~5484,32,1
6~3052,78,1
7~3052,78,1
6~3809,57,1
7~3809,57,1
5~3546,127,1
6~2971,81,1
7~2971,81,1
5~1814,290,1
6~1814,1,1
7~1814,1,1
5~2277,223,1
6~4592,43,1
7~4592,43,1
6~2086,124,1
7~2086,124,1
6~4374,46,1
7~4374,46,1
6~5040,37,1
7~5040,37,1
5~2994,160,1
6~2972,81,1
7~2972,81,1
6~3025,79,1
7~3025,79,1
6~4444,45,1
7~4444,45,1
6~3847,56,1
7~3847,56,1
6~7079,20,1
7~7079,20,1
6~2973,81,1
7~2973,81,1
6~3290,141,1
7~4770,81,1
7~5695,60,1
6~14548,2,1
7~14548,2,1
4~247,2854,1
5~6438,16,1
6~6438,16,1
7~6438,16,1
5~247,1,1
6~247,1,1
7~247,1,1
5~813,723,1
6~1177,242,1
7~1177,242,1
5~1264,151,1
6~1264,151,1
7~1264,151,1
5~3603,124,1
6~3768,58,1
7~3768,58,1
5~3140,50,1
6~3140,50,1
7~3140,50,1
5~5137,24,1
6~5137,24,1
7~5137,24,1
6~642,481,1
7~642,481,1
6~4593,43,1
7~4593,43,1
6~6574,23,1
7~6574,23,1
5~748,800,1
6~3343,69,1
7~3343,69,1
6~423,731,1
7~423,731,1
5~637,965,1
6~999,292,1
7~999,292,1
6~637,1,1
7~637,1,1
6~456,672,1
7~456,672,1
4~1246,456,1
5~1246,1,1
6~1246,1,1
7~1246,1,1
5~6206,51,1
6~6934,21,1
7~6934,21,1
5~2019,255,1
6~3728,59,1
7~3728,59,1
6~9346,11,1
7~9346,11,1
6~5304,34,1
7~5304,34,1
5~3890,110,1
6~9347,11,1
7~9347,11,1
6~7698,17,1
7~7698,17,1
5~7175,39,1
6~8732,13,1
7~8732,13,1
6~2019,1,1
7~2019,1,1
6~4445,45,1
7~4445,45,1
6~7080,20,1
7~7080,20,1
6~9687,10,1
7~9687,10,1
6~12667,4,1
7~12667,4,1
6~6149,26,1
7~6149,26,1
6~4885,39,1
7~4885,39,1
6~9348,11,1
7~9348,11,1
6~6150,26,1
7~6150,26,1
6~10924,7,1
7~10924,7,1
6~6151,26,1
7~6151,26,1
6~4318,47,1
7~4318,47,1
6~6039,27,1
7~6039,27,1
4~1743,78,1
5~1743,78,1
6~1743,78,1
7~1743,78,1
7~9020,6,1
7~7929,8,1
4~261,2686,1
5~320,2064,1
6~824,357,1
7~824,357,1
5~954,613,1
6~2938,82,1
7~2938,82,1
6~5696,60,1
7~6487,47,1
6~1927,272,1
7~7081,40,1
7~11114,13,1
6~4171,99,1
7~6328,49,1
7~12293,9,1
6~3177,147,1
7~3177,1,1
7~6488,47,1
6~10925,14,1
7~15972,2,1
7~12668,8,1
6~2268,224,1
7~15973,2,1
6~4886,78,1
7~14549,4,1
7~15117,3,1
7~14550,4,1
6~11115,13,1
7~11116,13,1
7~16910,1,1
6~2348,108,1
7~2348,108,1
6~778,764,1
7~10063,18,1
6~7699,17,1
7~7699,17,1
7~4476,89,1
7~4267,96,1
6~1706,160,1
7~1706,160,1
7~3438,132,1
7~12947,7,1
7~5697,60,1
7~7000,41,1
6~8416,28,1
7~15974,2,1
7~16911,1,1
7~5305,68,1
7~10214,17,1
6~3547,127,1
7~14551,4,1
5~8554,9,1
6~8554,9,1
7~8554,9,1
6~3891,110,1
7~13508,6,1
7~8159,30,1
7~5344,67,1
7~7332,37,1
7~14552,4,1
7~12294,9,1
7~10215,17,1
7~12669,8,1
7~13937,5,1
6~10216,17,1
7~15118,3,1
7~10926,14,1
7~3626,123,1
7~12948,7,1
7~4172,99,1
7~927,636,1
7~3892,110,1
7~12670,2,1
4~1744,261,1
5~1744,17,1
6~1744,17,1
7~1744,17,1
5~5069,73,1
6~4737,41,1
7~4737,41,1
6~9021,12,1
7~9021,12,1
5~5166,71,1
6~7700,17,1
7~7700,17,1
5~4375,92,1
6~14553,2,1
7~14553,2,1
5~12671,8,1
6~10927,7,1
7~10927,7,1
6~12024,5,1
7~12024,5,1
6~5401,33,1
7~5401,33,1
6~8160,15,1
7~8160,15,1
6~3402,67,1
7~3402,67,1
6~11465,6,1
7~11465,6,1
6~15975,1,1
7~15975,1,1
6~15976,1,1
7~15976,1,1
6~8161,15,1
7~8161,15,1
6~6763,22,1
7~6763,22,1
4~3178,139,1
5~3178,3,1
6~3178,3,1
7~3178,3,1
5~8417,28,1
6~8418,28,1
7~9022,24,1
7~14554,4,1
5~3943,108,1
6~5402,65,1
7~5402,1,1
6~15119,3,1
7~15120,3,1
6~10064,18,1
7~10928,14,1
7~14555,4,1
6~10645,15,1
7~10929,14,1
7~16912,1,1
6~12949,7,1
7~12950,7,1
7~6439,48,1
7~10469,16,1
4~1241,462,1
5~5433,65,1
6~9023,12,1
7~9023,12,1
5~4771,81,1
6~14556,2,1
7~14556,2,1
5~2302,221,1
6~10470,16,1
7~12025,10,1
6~9829,19,1
7~13509,6,1
6~11687,11,1
7~11688,11,1
6~5485,64,1
7~8162,30,1
7~13510,6,1
7~11466,12,1
7~16913,1,1
6~5255,69,1
7~7001,41,1
7~11689,11,1
6~6329,49,1
7~9349,22,1
7~9157,23,1
7~10930,14,1
7~8419,28,1
6~5138,72,1
7~7333,37,1
7~12951,7,1
7~13511,6,1
5~4284,95,1
6~8815,25,1
7~9024,24,1
7~16914,1,1
6~7478,35,1
7~7478,1,1
7~15977,2,1
7~7794,33,1
6~5698,30,1
7~5698,30,1
6~12952,7,1
7~15978,2,1
7~13938,5,1
6~6040,27,1
7~6040,27,1
6~6575,23,1
7~6575,23,1
7~9158,23,1
7~11690,11,1
6~15979,1,1
7~15979,1,1
7~484,318,1
7~1954,67,1
4~321,1423,1
5~640,962,1
6~3026,153,1
7~3026,5,1
6~640,2,1
7~640,2,1
6~2126,238,1
7~2126,4,1
5~321,213,1
6~321,213,1
7~321,213,1
6~4958,75,1
7~4958,1,1
7~4477,89,1
6~2316,219,1
7~2316,1,1
5~7176,39,1
6~9025,12,1
7~9025,12,1
7~5732,59,1
6~3273,134,1
7~3273,8,1
5~2422,209,1
6~3893,55,1
7~3893,55,1
6~2995,154,1
7~2995,6,1
7~11117,13,1
7~9026,24,1
6~4959,76,1
7~15980,2,1
6~6041,27,1
7~6041,27,1
7~13939,5,1
7~3684,120,1
7~16915,1,1
7~4446,90,1
7~2530,197,1
7~12026,10,1
7~9688,20,1
7~4520,88,1
7~5486,64,1
6~5434,65,1
7~15121,3,1
7~6042,54,1
7~7930,32,1
7~5593,62,1
7~7082,40,1
7~3769,116,1
4~15122,3,1
5~15123,3,1
6~15981,1,1
7~15981,1,1
6~16916,1,1
7~16917,1,1
6~16918,1,1
7~16919,1,1
6~1780,75,1
7~1780,75,1
7~5699,15,1
7~1067,137,1
4~3326,118,1
5~3326,7,1
6~3326,7,1
7~3326,7,1
5~4268,32,1
6~4268,32,1
7~4268,32,1
5~2168,79,1
6~2168,79,1
7~2168,79,1
7~8420,7,1
7~5487,16,1
7~7931,8,1
6~575,264,1
7~575,264,1
4~181,1002,1
5~181,1002,1
6~181,1002,1
7~181,1002,1
4~150,1292,1
5~150,1292,1
6~150,1292,1
7~150,1292,1
4~1093,535,1
5~1332,427,1
6~4105,101,1
7~16920,1,1
7~13940,5,1
7~12295,9,1
6~8421,28,1
7~11691,11,1
7~11692,11,1
7~10217,17,1
7~11118,13,1
6~1789,298,1
7~7701,34,1
7~8163,30,1
5~3944,108,1
6~10218,17,1
7~12296,9,1
7~16921,1,1
7~16922,1,1
7~7177,39,1
7~12672,8,1
7~7083,40,1
7~11693,11,1
7~6576,46,1
7~12953,7,1
7~16923,1,1
7~16924,1,1
7~6577,46,1
7~12027,10,1
7~14557,4,1
6~4404,91,1
7~14558,4,1
7~9027,24,1
7~12297,9,1
7~16925,1,1
7~14559,4,1
7~16926,1,1
7~12298,9,1
7~7555,35,1
7~9028,24,1
7~15124,3,1
7~15982,2,1
7~8251,29,1
7~12028,10,1
7~8816,25,1
4~6815,40,1
5~6815,1,1
6~6815,1,1
7~6815,1,1
5~4772,27,1
6~4772,27,1
7~4772,27,1
5~10646,5,1
6~10646,5,1
7~10646,5,1
5~9497,7,1
6~9497,7,1
7~9497,7,1
4~277,2451,1
5~390,1599,1
6~1344,423,1
7~16927,1,1
7~1344,2,1
6~724,830,1
7~724,1,1
7~15125,3,1
7~5700,60,1
6~1674,327,1
7~12029,10,1
7~13512,6,1
7~1674,2,1
7~9159,23,1
7~13941,5,1
7~2593,192,1
7~12299,9,1
7~6440,48,1
7~12030,10,1
7~3154,149,1
7~6764,44,1
7~3604,124,1
7~5733,59,1
7~11694,11,1
5~714,852,1
6~6765,22,1
7~6765,22,1
6~445,693,1
7~445,693,1
7~13513,6,1
7~12300,9,1
7~1960,267,1
7~2479,202,1
7~2982,161,1
7~5949,55,1
6~1913,137,1
7~1913,137,1
6~9830,19,1
7~11467,12,1
7~15983,2,1
7~8422,28,1
7~13942,5,1
7~13943,5,1
7~5488,64,1
7~14560,4,1
7~12954,7,1
7~11119,13,1
3~193,3792,1
4~514,1200,1
5~1591,115,1
6~1591,115,1
7~1591,115,1
5~330,672,1
6~330,672,1
7~330,672,1
5~2707,61,1
6~2707,61,1
7~2707,61,1
5~2378,71,1
6~2378,71,1
7~2378,71,1
5~514,1,1
6~514,1,1
7~514,1,1
5~1124,172,1
6~1124,172,1
7~1124,172,1
5~1795,99,1
6~1795,99,1
7~1795,99,1
5~8555,9,1
6~8555,9,1
7~8555,9,1
7~1496,93,1
4~3027,158,1
5~7002,41,1
6~12673,8,1
7~15126,3,1
7~15984,2,1
6~14561,4,1
7~15985,2,1
5~3824,113,1
6~9029,24,1
7~11120,13,1
7~14562,4,1
6~12301,9,1
7~16928,1,1
7~15127,3,1
7~14563,4,1
7~15986,2,1
6~15128,3,1
7~15129,3,1
6~10219,17,1
7~13514,6,1
7~13944,5,1
7~14564,4,1
6~10471,16,1
7~10472,16,1
7~15130,3,1
7~15987,2,1
7~12674,8,1
5~14565,4,1
6~15131,3,1
7~16929,1,1
7~15988,2,1
6~16930,1,1
7~16931,1,1
6~9160,23,1
7~13945,5,1
7~12675,8,1
7~15989,2,1
7~14566,4,1
7~16932,1,1
7~16933,1,1
7~15990,2,1
6~6283,50,1
7~11121,13,1
7~8009,31,1
7~16934,1,1
7~15132,3,1
7~15991,2,1
4~515,1203,1
5~2857,170,1
6~13515,4,1
7~13515,2,1
5~2390,212,1
6~4376,91,1
7~4376,1,1
5~6441,48,1
6~9030,24,1
7~14567,4,1
7~11122,13,1
6~13516,6,1
7~15992,2,1
7~16935,1,1
5~3453,131,1
6~4815,80,1
7~6207,51,1
7~15993,2,1
7~15994,2,1
7~14568,4,1
5~2026,256,1
6~3179,148,1
7~15995,2,1
7~16936,1,1
6~5306,68,1
7~7479,36,1
6~5527,63,1
7~14569,4,1
7~16937,1,1
7~9031,24,1
6~11695,11,1
7~16938,1,1
7~15996,2,1
7~15133,3,1
6~6647,45,1
7~12031,10,1
7~8817,25,1
7~15134,3,1
5~4816,80,1
6~12955,7,1
7~14570,4,1
6~16939,1,1
7~16940,1,1
7~13946,5,1
7~13947,5,1
6~8423,28,1
7~16941,1,1
7~12302,9,1
7~11468,12,1
5~7003,41,1
6~9831,19,1
7~13948,5,1
7~13949,5,1
7~16942,1,1
7~16943,1,1
5~2134,241,1
6~4345,93,1
7~7334,37,1
7~10065,18,1
6~12676,8,1
7~12677,8,1
6~7084,40,1
7~7085,40,1
6~13517,6,1
7~13518,6,1
7~8252,29,1
7~12678,8,1
7~3212,146,1
6~6489,47,1
7~12032,10,1
7~9832,19,1
6~13950,5,1
7~15997,2,1
7~15998,2,1
6~6284,50,1
7~10931,14,1
7~10473,16,1
7~15135,3,1
7~15136,3,1
7~16944,1,1
7~10647,15,1
7~10066,18,1
7~12033,10,1
7~7556,35,1
6~13519,6,1
7~13520,6,1
7~15999,2,1
7~5734,59,1
7~16000,2,1
7~14571,4,1
7~8818,25,1
7~12679,8,1
7~13521,6,1
5~9032,24,1
6~15137,3,1
7~16945,1,1
6~10932,14,1
7~13522,6,1
7~12680,8,1
6~15138,3,1
7~15139,3,1
6~5139,72,1
7~12034,10,1
6~7702,34,1
7~16946,1,1
7~14572,4,1
7~12303,9,1
7~16001,2,1
6~7086,40,1
7~14573,4,1
7~7480,36,1
7~16947,1,1
7~14574,4,1
6~12956,7,1
7~16002,2,1
6~12304,9,1
7~12305,9,1
7~16003,2,1
7~13951,5,1
7~16004,2,1
7~15140,3,1
6~7004,41,1
7~14575,4,1
6~6208,51,1
7~6209,51,1
7~15141,3,1
7~16005,2,1
7~15142,3,1
6~14576,4,1
