,comb_str,comb_freq,comb_size,imp_flag,bkt_below_10_cnt,bkt_10_20_cnt,bkt_20_50_cnt,bkt_50_100_cnt,bkt_100_above,comb_detail_str,conf_detail_str,conf_max,conf_min,conf_flag
4732,BREAD_GOLD#HARVEST_WHEAT,5,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#WHEAT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4733,CRACKERS_LOAF_STYLE,2,3345,0,6,0,0,0,0,CRACKERS~2#:#LOAF~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4734,CRACKERS_LOAF_WHEAT,2,3345,0,6,0,0,0,0,CRACKERS~2#:#LOAF~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4735,CRACKERS_GOLD#HARVEST_LOAF,2,3345,0,6,0,0,0,0,CRACKERS~2#:#GOLD#HARVEST~2#:#LOAF~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4736,CRACKERS_STYLE_WHEAT,2,3345,0,6,0,0,0,0,CRACKERS~2#:#STYLE~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4737,CRACKERS_GOLD#HARVEST_STYLE,2,3345,0,6,0,0,0,0,CRACKERS~2#:#GOLD#HARVEST~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4738,CRACKERS_GOLD#HARVEST_WHEAT,2,3345,0,6,0,0,0,0,CRACKERS~2#:#GOLD#HARVEST~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4739,LOAF_SANDWICH_STYLE,2,3345,0,6,0,0,0,0,LOAF~2#:#SANDWICH~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4740,LOAF_SANDWICH_WHEAT,4,3345,0,6,0,0,0,0,LOAF~2#:#SANDWICH~2#:#WHEAT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4741,LOAF_STYLE_WHEAT,2,3345,0,6,0,0,0,0,LOAF~2#:#STYLE~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4742,GOLD#HARVEST_LOAF_STYLE,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#LOAF~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4743,GOLD#HARVEST_LOAF_WHEAT,4,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#LOAF~2#:#WHEAT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4744,GOLD#HARVEST_SANDWICH_WHEAT,4,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#SANDWICH~2#:#WHEAT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4745,GOLD#HARVEST_STYLE_WHEAT,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#STYLE~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4746,BREAD_HEALTH_LOAF,5,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#LOAF~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4747,BREAD_HEALTH_PERCENT,2,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#PERCENT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4748,BREAD_HEALTH_SANDWICH,6,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#SANDWICH~2,3.0#:#3.0#:#3.0,3.0,3.0,1
4749,BREAD_HEALTH_WHEAT,2,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4750,BREAD_HEALTH_WHOLE,2,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4751,BREAD_GOLD#HARVEST_HEALTH,7,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#HEALTH~2,3.5#:#3.5#:#3.5,3.5,3.5,1
4752,BREAD_PERCENT_SANDWICH,2,3345,0,6,0,0,0,0,BREAD~2#:#PERCENT~2#:#SANDWICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4753,BREAD_PERCENT_WHEAT,2,3345,0,6,0,0,0,0,BREAD~2#:#PERCENT~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4754,BREAD_PERCENT_WHOLE,2,3345,0,6,0,0,0,0,BREAD~2#:#PERCENT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4755,BREAD_GOLD#HARVEST_PERCENT,2,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#PERCENT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4756,BREAD_SANDWICH_WHOLE,2,3345,0,6,0,0,0,0,BREAD~2#:#SANDWICH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4757,BREAD_SOFT_WHEAT,3,3345,0,6,0,0,0,0,BREAD~2#:#SOFT~2#:#WHEAT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4758,BREAD_WHEAT_WHOLE,3,3345,0,6,0,0,0,0,BREAD~2#:#WHEAT~2#:#WHOLE~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4759,BREAD_GOLD#HARVEST_WHOLE,2,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4760,HEALTH_LOAF_SANDWICH,4,3345,0,6,0,0,0,0,HEALTH~2#:#LOAF~2#:#SANDWICH~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4761,GOLD#HARVEST_HEALTH_LOAF,5,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#LOAF~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4762,HEALTH_PERCENT_SANDWICH,2,3345,0,6,0,0,0,0,HEALTH~2#:#PERCENT~2#:#SANDWICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4763,HEALTH_PERCENT_WHEAT,2,3345,0,6,0,0,0,0,HEALTH~2#:#PERCENT~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4764,HEALTH_PERCENT_WHOLE,2,3345,0,6,0,0,0,0,HEALTH~2#:#PERCENT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4765,GOLD#HARVEST_HEALTH_PERCENT,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#PERCENT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4766,HEALTH_SANDWICH_WHEAT,2,3345,0,6,0,0,0,0,HEALTH~2#:#SANDWICH~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4767,HEALTH_SANDWICH_WHOLE,2,3345,0,6,0,0,0,0,HEALTH~2#:#SANDWICH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4768,GOLD#HARVEST_HEALTH_SANDWICH,6,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#SANDWICH~2,3.0#:#3.0#:#3.0,3.0,3.0,1
4769,HEALTH_WHEAT_WHOLE,2,3345,0,6,0,0,0,0,HEALTH~2#:#WHEAT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4770,GOLD#HARVEST_HEALTH_WHEAT,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4771,GOLD#HARVEST_HEALTH_WHOLE,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4772,LOAF_SOFT_WHEAT,3,3345,0,6,0,0,0,0,LOAF~2#:#SOFT~2#:#WHEAT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4773,PERCENT_SANDWICH_WHEAT,2,3345,0,6,0,0,0,0,PERCENT~2#:#SANDWICH~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4774,PERCENT_SANDWICH_WHOLE,2,3345,0,6,0,0,0,0,PERCENT~2#:#SANDWICH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4775,GOLD#HARVEST_PERCENT_SANDWICH,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#PERCENT~2#:#SANDWICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4776,PERCENT_WHEAT_WHOLE,2,3345,0,6,0,0,0,0,PERCENT~2#:#WHEAT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4777,GOLD#HARVEST_PERCENT_WHEAT,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#PERCENT~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4778,GOLD#HARVEST_PERCENT_WHOLE,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#PERCENT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4779,SANDWICH_SOFT_WHEAT,3,3345,0,6,0,0,0,0,SANDWICH~2#:#SOFT~2#:#WHEAT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4780,SANDWICH_WHEAT_WHOLE,2,3345,0,6,0,0,0,0,SANDWICH~2#:#WHEAT~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4781,GOLD#HARVEST_SANDWICH_WHOLE,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#SANDWICH~2#:#WHOLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4782,GOLD#HARVEST_SOFT_WHEAT,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#SOFT~2#:#WHEAT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4783,GOLD#HARVEST_WHEAT_WHOLE,3,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#WHEAT~2#:#WHOLE~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4784,BREAD_BRITANNIA_SANDWICH,4,3345,0,6,0,0,0,0,BREAD~2#:#BRITANNIA~3#:#SANDWICH~2,2.0#:#1.33#:#2.0,2.0,1.33,1
4785,BRITANNIA_LOAF_SANDWICH,4,3345,0,6,0,0,0,0,BRITANNIA~3#:#LOAF~2#:#SANDWICH~2,1.33#:#2.0#:#2.0,2.0,1.33,1
4786,BRITANNIA_SANDWICH_SOFT,4,3345,0,6,0,0,0,0,BRITANNIA~3#:#SANDWICH~2#:#SOFT~2,1.33#:#2.0#:#2.0,2.0,1.33,1
4787,BREAD_LOAF_MULTIGRAIN,2,3345,0,6,0,0,0,0,BREAD~2#:#LOAF~2#:#MULTIGRAIN~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4788,BREAD_LOAF_SLICED,3,3345,0,6,0,0,0,0,BREAD~2#:#LOAF~2#:#SLICED~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4789,BREAD_MULTIGRAIN_SANDWICH,2,3345,0,6,0,0,0,0,BREAD~2#:#MULTIGRAIN~2#:#SANDWICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4790,BREAD_GOLD#HARVEST_MULTIGRAIN,4,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#MULTIGRAIN~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4791,GOLD#HARVEST_LOAF_MULTIGRAIN,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#LOAF~2#:#MULTIGRAIN~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4792,GOLD#HARVEST_LOAF_SLICED,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#LOAF~2#:#SLICED~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4793,GOLD#HARVEST_MULTIGRAIN_SANDWICH,2,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#MULTIGRAIN~2#:#SANDWICH~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4794,BREAD_SANDWICH_WHITE,2,3345,1,6,0,0,0,0,BREAD~2#:#SANDWICH~2#:#WHITE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4795,LOAF_SANDWICH_WHITE,2,3345,1,6,0,0,0,0,LOAF~2#:#SANDWICH~2#:#WHITE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4796,SANDWICH_SOFT_WHITE,2,3345,1,6,0,0,0,0,SANDWICH~2#:#SOFT~2#:#WHITE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4797,BREAD_LOAF_ORGANIC,5,3345,0,6,0,0,0,0,BREAD~2#:#LOAF~2#:#ORGANIC~3,2.5#:#2.5#:#1.67,2.5,1.67,1
4798,LOAF_ORGANIC_SANDWICH,3,3345,0,6,0,0,0,0,LOAF~2#:#ORGANIC~3#:#SANDWICH~2,1.5#:#1.0#:#1.5,1.5,1.0,1
4799,GOLD#HARVEST_LOAF_ORGANIC,5,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#LOAF~2#:#ORGANIC~3,2.5#:#2.5#:#1.67,2.5,1.67,1
4800,BREAD_ORGANIC_SANDWICH,3,3345,0,6,0,0,0,0,BREAD~2#:#ORGANIC~3#:#SANDWICH~2,1.5#:#1.0#:#1.5,1.5,1.0,1
4801,BREAD_GOLD#HARVEST_ORGANIC,5,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#ORGANIC~3,2.5#:#2.5#:#1.67,2.5,1.67,1
4802,GOLD#HARVEST_ORGANIC_SANDWICH,3,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#ORGANIC~3#:#SANDWICH~2,1.5#:#1.0#:#1.5,1.5,1.0,1
4803,HEALTH_LOAF_ORGANIC,3,3345,0,6,0,0,0,0,HEALTH~2#:#LOAF~2#:#ORGANIC~3,1.5#:#1.5#:#1.0,1.5,1.0,1
4804,BREAD_HEALTH_ORGANIC,3,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#ORGANIC~3,1.5#:#1.5#:#1.0,1.5,1.0,1
4805,HEALTH_ORGANIC_SANDWICH,2,3345,0,6,0,0,0,0,HEALTH~2#:#ORGANIC~3#:#SANDWICH~2,1.0#:#0.67#:#1.0,1.0,0.67,0
4806,GOLD#HARVEST_HEALTH_ORGANIC,3,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#ORGANIC~3,1.5#:#1.5#:#1.0,1.5,1.0,1
4807,BREAD_HEALTH_THIN,3,3345,0,6,0,0,0,0,BREAD~2#:#HEALTH~2#:#THIN~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4808,GOLD#HARVEST_HEALTH_THIN,3,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#HEALTH~2#:#THIN~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4809,BREAD_GOLD#HARVEST_THIN,3,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#THIN~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4810,BREAD_SANDWICH_SWEET,2,3345,1,6,0,0,0,0,BREAD~2#:#SANDWICH~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4811,LOAF_SANDWICH_SWEET,2,3345,1,6,0,0,0,0,LOAF~2#:#SANDWICH~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4812,SANDWICH_SOFT_SWEET,2,3345,1,6,0,0,0,0,SANDWICH~2#:#SOFT~2#:#SWEET~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4813,BREAD_BRITANNIA_STYLE,2,3345,0,6,0,0,0,0,BREAD~2#:#BRITANNIA~3#:#STYLE~2,1.0#:#0.67#:#1.0,1.0,0.67,0
4814,BRITANNIA_LOAF_STYLE,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#LOAF~2#:#STYLE~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4815,BRITANNIA_SOFT_STYLE,3,3345,0,6,0,0,0,0,BRITANNIA~3#:#SOFT~2#:#STYLE~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4816,BREAD_SOFT_STYLE,3,3345,0,6,0,0,0,0,BREAD~2#:#SOFT~2#:#STYLE~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4817,LOAF_SOFT_STYLE,2,3345,0,6,0,0,0,0,LOAF~2#:#SOFT~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4818,BAKERY_BREAD_LOAF,4,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#LOAF~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4819,BAKERY_BREAD_GOLD#HARVEST,4,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#GOLD#HARVEST~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4820,BAKERY_GOLD#HARVEST_LOAF,2,3345,0,6,0,0,0,0,BAKERY~2#:#GOLD#HARVEST~2#:#LOAF~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4821,BAKERY_BREAD_BRITANNIA,2,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#BRITANNIA~3,1.0#:#1.0#:#0.67,1.0,0.67,0
4822,BAKERY_BRITANNIA_SOFT,3,3345,0,6,0,0,0,0,BAKERY~2#:#BRITANNIA~3#:#SOFT~2,1.5#:#1.0#:#1.5,1.5,1.0,1
4823,BAKERY_BREAD_SOFT,6,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#SOFT~2,3.0#:#3.0#:#3.0,3.0,3.0,1
4824,BAKERY_LOAF_SOFT,2,3345,0,6,0,0,0,0,BAKERY~2#:#LOAF~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4825,BAKERY_MODERN_SOFT,2,3345,0,6,0,0,0,0,BAKERY~2#:#MODERN~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4826,BREAD_FRENCH_MODERN,2,3345,0,6,0,0,0,0,BREAD~2#:#FRENCH~2#:#MODERN~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4827,BREAD_FRENCH_SOFT,2,3345,0,6,0,0,0,0,BREAD~2#:#FRENCH~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4828,FRENCH_MODERN_SOFT,2,3345,0,6,0,0,0,0,FRENCH~2#:#MODERN~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4829,BAKERY_BRITANNIA_BUNS,2,3345,0,6,0,0,0,0,BAKERY~2#:#BRITANNIA~3#:#BUNS~2,1.0#:#0.67#:#1.0,1.0,0.67,0
4830,BRITANNIA_BUNS_ROLLS,5,3345,0,6,0,0,0,0,BRITANNIA~3#:#BUNS~2#:#ROLLS~2,1.67#:#2.5#:#2.5,2.5,1.67,1
4831,BRITANNIA_BUNS_SOFT,7,3345,0,6,0,0,0,0,BRITANNIA~3#:#BUNS~2#:#SOFT~2,2.33#:#3.5#:#3.5,3.5,2.33,1
4832,BRITANNIA_ROLLS_SOFT,4,3345,0,6,0,0,0,0,BRITANNIA~3#:#ROLLS~2#:#SOFT~2,1.33#:#2.0#:#2.0,2.0,1.33,1
4833,BAKERY_BUNS_ROLLS,2,3345,0,6,0,0,0,0,BAKERY~2#:#BUNS~2#:#ROLLS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4834,BAKERY_BUNS_SOFT,3,3345,0,6,0,0,0,0,BAKERY~2#:#BUNS~2#:#SOFT~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4835,BUNS_ROLLS_SOFT,6,3345,0,6,0,0,0,0,BUNS~2#:#ROLLS~2#:#SOFT~2,3.0#:#3.0#:#3.0,3.0,3.0,1
4836,BAKERY_ROLLS_SOFT,5,3345,0,6,0,0,0,0,BAKERY~2#:#ROLLS~2#:#SOFT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4837,BREAD_ROLLS_SOFT,5,3345,0,6,0,0,0,0,BREAD~2#:#ROLLS~2#:#SOFT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4838,BREAD_GOLD#HARVEST_ROLLS,3,3345,0,6,0,0,0,0,BREAD~2#:#GOLD#HARVEST~2#:#ROLLS~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4839,GOLD#HARVEST_ROLLS_SOFT,4,3345,0,6,0,0,0,0,GOLD#HARVEST~2#:#ROLLS~2#:#SOFT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4840,BAKERY_BREAD_CLASSIC,2,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#CLASSIC~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4841,BAKERY_BREAD_ROLLS,3,3345,0,6,0,0,0,0,BAKERY~2#:#BREAD~2#:#ROLLS~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4842,BAKERY_CLASSIC_SOFT,2,3345,0,6,0,0,0,0,BAKERY~2#:#CLASSIC~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4843,BAKERY_GOLD#HARVEST_ROLLS,2,3345,0,6,0,0,0,0,BAKERY~2#:#GOLD#HARVEST~2#:#ROLLS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4844,BAKERY_GOLD#HARVEST_SOFT,2,3345,0,6,0,0,0,0,BAKERY~2#:#GOLD#HARVEST~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4845,BREAD_BRITANNIA_FOR,2,3345,1,6,0,0,0,0,BREAD~2#:#BRITANNIA~3#:#FOR~2,1.0#:#0.67#:#1.0,1.0,0.67,0
4846,BUNS_BURGER_PACK,5,3345,1,6,0,0,0,0,BUNS~2#:#BURGER~2#:#PACK~3,2.5#:#2.5#:#1.67,2.5,1.67,1
4847,BREAD_BUNS_PACK,3,3345,1,6,0,0,0,0,BREAD~2#:#BUNS~2#:#PACK~3,1.5#:#1.5#:#1.0,1.5,1.0,1
4848,BUNS_PACK_SOFT,6,3345,1,6,0,0,0,0,BUNS~2#:#PACK~3#:#SOFT~2,3.0#:#2.0#:#3.0,3.0,2.0,1
4849,BURGER_PACK_SOFT,2,3345,1,6,0,0,0,0,BURGER~2#:#PACK~3#:#SOFT~2,1.0#:#0.67#:#1.0,1.0,0.67,0
4850,BREAD_BUNS_BURGER,2,3345,0,6,0,0,0,0,BREAD~2#:#BUNS~2#:#BURGER~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4851,BUNS_BURGER_SOFT,2,3345,0,6,0,0,0,0,BUNS~2#:#BURGER~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4852,BUNS_MODERN_SOFT,2,3345,0,6,0,0,0,0,BUNS~2#:#MODERN~2#:#SOFT~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4853,BREAD_BUNS_SOFT,6,3345,0,6,0,0,0,0,BREAD~2#:#BUNS~2#:#SOFT~2,3.0#:#3.0#:#3.0,3.0,3.0,1
4854,BUNS_SOFT_STYLE,2,3345,0,6,0,0,0,0,BUNS~2#:#SOFT~2#:#STYLE~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4855,BREAD_BUNS_GOLD#HARVEST,3,3345,0,6,0,0,0,0,BREAD~2#:#BUNS~2#:#GOLD#HARVEST~2,1.5#:#1.5#:#1.5,1.5,1.5,1
4856,BUNS_GOLD#HARVEST_SOFT,4,3345,0,6,0,0,0,0,BUNS~2#:#GOLD#HARVEST~2#:#SOFT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4857,BRITANNIA_PIZZA_THIN,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#PIZZA~2#:#THIN~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4858,BRITANNIA_BUNS_DOG,3,3345,0,6,0,0,0,0,BRITANNIA~3#:#BUNS~2#:#DOG~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4859,BRITANNIA_BUNS_HOT,3,3345,1,6,0,0,0,0,BRITANNIA~3#:#BUNS~2#:#HOT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4860,BRITANNIA_BUNS_LOW,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#BUNS~2#:#LOW~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4861,BRITANNIA_DOG_HOT,3,3345,1,6,0,0,0,0,BRITANNIA~3#:#DOG~2#:#HOT~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4862,BRITANNIA_DOG_LOW,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#DOG~2#:#LOW~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4863,BRITANNIA_DOG_ROLLS,3,3345,0,6,0,0,0,0,BRITANNIA~3#:#DOG~2#:#ROLLS~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4864,BRITANNIA_DOG_SOFT,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#DOG~2#:#SOFT~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4865,BRITANNIA_HOT_LOW,2,3345,1,6,0,0,0,0,BRITANNIA~3#:#HOT~2#:#LOW~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4866,BRITANNIA_HOT_ROLLS,3,3345,1,6,0,0,0,0,BRITANNIA~3#:#HOT~2#:#ROLLS~2,1.0#:#1.5#:#1.5,1.5,1.0,1
4867,BRITANNIA_HOT_SOFT,2,3345,1,6,0,0,0,0,BRITANNIA~3#:#HOT~2#:#SOFT~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4868,BRITANNIA_LOW_ROLLS,2,3345,0,6,0,0,0,0,BRITANNIA~3#:#LOW~2#:#ROLLS~2,0.67#:#1.0#:#1.0,1.0,0.67,0
4869,BUNS_DOG_HOT,5,3345,1,6,0,0,0,0,BUNS~2#:#DOG~2#:#HOT~2,2.5#:#2.5#:#2.5,2.5,2.5,1
4870,BUNS_DOG_LOW,2,3345,0,6,0,0,0,0,BUNS~2#:#DOG~2#:#LOW~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4871,BUNS_DOG_ROLLS,4,3345,0,6,0,0,0,0,BUNS~2#:#DOG~2#:#ROLLS~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4872,BUNS_DOG_SOFT,4,3345,0,6,0,0,0,0,BUNS~2#:#DOG~2#:#SOFT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4873,BUNS_HOT_LOW,2,3345,1,6,0,0,0,0,BUNS~2#:#HOT~2#:#LOW~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4874,BUNS_HOT_ROLLS,4,3345,1,6,0,0,0,0,BUNS~2#:#HOT~2#:#ROLLS~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4875,BUNS_HOT_SOFT,4,3345,1,6,0,0,0,0,BUNS~2#:#HOT~2#:#SOFT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4876,BUNS_LOW_ROLLS,2,3345,0,6,0,0,0,0,BUNS~2#:#LOW~2#:#ROLLS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4877,DOG_HOT_LOW,2,3345,1,6,0,0,0,0,DOG~2#:#HOT~2#:#LOW~2,1.0#:#1.0#:#1.0,1.0,1.0,1
4878,DOG_HOT_ROLLS,4,3345,1,6,0,0,0,0,DOG~2#:#HOT~2#:#ROLLS~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4879,DOG_HOT_SOFT,4,3345,1,6,0,0,0,0,DOG~2#:#HOT~2#:#SOFT~2,2.0#:#2.0#:#2.0,2.0,2.0,1
4880,DOG_LOW_ROLLS,2,3345,0,6,0,0,0,0,DOG~2#:#LOW~2#:#ROLLS~2,1.0#:#1.0#:#1.0,1.0,1.0,1
